ID,YEAR,CAUSE_NAME,STATE,DEATHS,AADR
7843,2011,Diabetes,Utah,561,25.99
7844,2011,Diseases of Heart,Utah,3036,144.44
7845,2011,Essential hypertension and hypertensive renal disease,Utah,118,5.59
7846,2011,Homicide,Utah,57,2.11
7847,2011,Influenza and pneumonia,Utah,358,17.14
7848,2011,Kidney Disease,Utah,228,10.96
7849,2011,Parkinson's disease,Utah,194,9.71
7850,2011,Pneumonitis due to solids and liquids,Utah,108,5.1
7851,2011,Septicemia,Utah,151,7.01
7852,2011,Stroke,Utah,782,37.76
7853,2011,Suicide,Utah,502,19.44
7854,2011,Unintentional Injuries,Utah,1058,42.92
7855,2011,All Causes,Vermont,5433,711
7856,2011,Alzheimer's disease,Vermont,257,32.45
7857,2011,Cancer,Vermont,1347,175.88
7858,2011,Chronic liver disease and cirrhosis,Vermont,74,9.11
7859,2011,Chronic lower respiratory disease,Vermont,349,45.53
7860,2011,Diabetes,Vermont,168,21.5
7861,2011,Diseases of Heart,Vermont,1187,151.69
7862,2011,Essential hypertension and hypertensive renal disease,Vermont,42,5.29
7863,2011,Homicide,Vermont,x,x
7864,2011,Influenza and pneumonia,Vermont,68,8.44
7865,2011,Kidney Disease,Vermont,43,5.36
7866,2011,Parkinson's disease,Vermont,57,7.72
7867,2011,Pneumonitis due to solids and liquids,Vermont,27,3.48
7868,2011,Septicemia,Vermont,29,4
7869,2011,Stroke,Vermont,227,29.4
7870,2011,Suicide,Vermont,120,17.76
7871,2011,Unintentional Injuries,Vermont,301,42.38
7872,2011,All Causes,Virginia,60804,741.6
7873,2011,Alzheimer's disease,Virginia,1807,23.07
7874,2011,Cancer,Virginia,14376,170.78
7875,2011,Chronic liver disease and cirrhosis,Virginia,739,8.28
7876,2011,Chronic lower respiratory disease,Virginia,3112,38.6
7877,2011,Diabetes,Virginia,1643,19.53
7878,2011,Diseases of Heart,Virginia,13272,162.21
7879,2011,Essential hypertension and hypertensive renal disease,Virginia,585,7.07
7880,2011,Homicide,Virginia,336,4.16
7881,2011,Influenza and pneumonia,Virginia,1421,17.58
7882,2011,Kidney Disease,Virginia,1419,17.46
7883,2011,Parkinson's disease,Virginia,549,7.14
7884,2011,Pneumonitis due to solids and liquids,Virginia,563,7.03
7885,2011,Septicemia,Virginia,1390,17.03
7886,2011,Stroke,Virginia,3347,41.69
7887,2011,Suicide,Virginia,1054,12.57
7888,2011,Unintentional Injuries,Virginia,2809,34.42
7889,2011,All Causes,Washington,49691,690.4
7890,2011,Alzheimer's disease,Washington,3138,43.38
7891,2011,Cancer,Washington,12002,166.09
7892,2011,Chronic liver disease and cirrhosis,Washington,773,10.12
7893,2011,Chronic lower respiratory disease,Washington,3080,44.04
7894,2011,Diabetes,Washington,1633,22.6
7895,2011,Diseases of Heart,Washington,10439,143.82
7896,2011,Essential hypertension and hypertensive renal disease,Washington,557,7.6
7897,2011,Homicide,Washington,180,2.65
7898,2011,Influenza and pneumonia,Washington,734,10.14
7899,2011,Kidney Disease,Washington,492,6.82
7900,2011,Parkinson's disease,Washington,598,8.85
7901,2011,Pneumonitis due to solids and liquids,Washington,515,7.21
7902,2011,Septicemia,Washington,457,6.26
7903,2011,Stroke,Washington,2557,35.75
7904,2011,Suicide,Washington,1021,14.27
7905,2011,Unintentional Injuries,Washington,2709,38.05
7906,2011,All Causes,West Virginia,21867,953.2
7907,2011,Alzheimer's disease,West Virginia,610,26.24
7908,2011,Cancer,West Virginia,4782,200.13
7909,2011,Chronic liver disease and cirrhosis,West Virginia,278,11.97
7910,2011,Chronic lower respiratory disease,West Virginia,1571,66.09
7911,2011,Diabetes,West Virginia,790,33.34
7912,2011,Diseases of Heart,West Virginia,4914,210.07
7913,2011,Essential hypertension and hypertensive renal disease,West Virginia,242,10.33
7914,2011,Homicide,West Virginia,101,5.71
7915,2011,Influenza and pneumonia,West Virginia,455,19.82
7916,2011,Kidney Disease,West Virginia,445,19.09
7917,2011,Parkinson's disease,West Virginia,172,7.43
7918,2011,Pneumonitis due to solids and liquids,West Virginia,121,5.27
7919,2011,Septicemia,West Virginia,316,13.54
7920,2011,Stroke,West Virginia,1049,44.79
7921,2011,Suicide,West Virginia,306,15.94
7922,2011,Unintentional Injuries,West Virginia,1432,74.8
7923,2011,All Causes,Wisconsin,48410,721.1
7924,2011,Alzheimer's disease,Wisconsin,1807,25.27
7925,2011,Cancer,Wisconsin,11608,175.48
7926,2011,Chronic liver disease and cirrhosis,Wisconsin,522,7.92
7927,2011,Chronic lower respiratory disease,Wisconsin,2615,39.45
7928,2011,Diabetes,Wisconsin,1197,17.86
7929,2011,Diseases of Heart,Wisconsin,11266,163.78
7930,2011,Essential hypertension and hypertensive renal disease,Wisconsin,402,5.91
7931,2011,Homicide,Wisconsin,148,2.72
7932,2011,Influenza and pneumonia,Wisconsin,986,14.24
7933,2011,Kidney Disease,Wisconsin,979,14.3
7934,2011,Parkinson's disease,Wisconsin,499,7.45
7935,2011,Pneumonitis due to solids and liquids,Wisconsin,387,5.59
7936,2011,Septicemia,Wisconsin,479,7.3
7937,2011,Stroke,Wisconsin,2554,37.16
7938,2011,Suicide,Wisconsin,745,12.76
7939,2011,Unintentional Injuries,Wisconsin,2680,42.82
7940,2011,All Causes,Wyoming,4387,754.6
7941,2011,Alzheimer's disease,Wyoming,153,27.65
7942,2011,Cancer,Wyoming,936,155.97
7943,2011,Chronic liver disease and cirrhosis,Wyoming,86,14.58
7944,2011,Chronic lower respiratory disease,Wyoming,327,56.96
7945,2011,Diabetes,Wyoming,108,18.38
7946,2011,Diseases of Heart,Wyoming,926,158.86
7947,2011,Essential hypertension and hypertensive renal disease,Wyoming,25,4.41
7948,2011,Homicide,Wyoming,23,4.24
7949,2011,Influenza and pneumonia,Wyoming,116,20.35
7950,2011,Kidney Disease,Wyoming,85,14.86
7951,2011,Parkinson's disease,Wyoming,33,6.06
7952,2011,Pneumonitis due to solids and liquids,Wyoming,22,3.86
7953,2011,Septicemia,Wyoming,48,7.99
7954,2011,Stroke,Wyoming,214,37.23
7955,2011,Suicide,Wyoming,132,23.21
7956,2011,Unintentional Injuries,Wyoming,317,56.18
7957,2012,All Causes,Alabama,49301,926.7
7958,2012,Alzheimer's disease,Alabama,1390,27.18
7959,2012,Cancer,Alabama,10276,185.19
7960,2012,Chronic liver disease and cirrhosis,Alabama,622,11.02
7961,2012,Chronic lower respiratory disease,Alabama,3015,55.19
7962,2012,Diabetes,Alabama,1300,23.86
7963,2012,Diseases of Heart,Alabama,12036,225.1
7964,2012,Essential hypertension and hypertensive renal disease,Alabama,528,9.83
7965,2012,Homicide,Alabama,405,8.66
7966,2012,Influenza and pneumonia,Alabama,942,17.87
7967,2012,Kidney Disease,Alabama,1035,19.4
7968,2012,Parkinson's disease,Alabama,385,7.43
7969,2012,Pneumonitis due to solids and liquids,Alabama,305,5.83
7970,2012,Septicemia,Alabama,895,16.59
7971,2012,Stroke,Alabama,2628,49.46
7972,2012,Suicide,Alabama,724,14.74
7973,2012,Unintentional Injuries,Alabama,2283,46.57
7974,2012,All Causes,Alaska,3912,731.4
7975,2012,Alzheimer's disease,Alaska,102,27.21
7976,2012,Cancer,Alaska,925,166.45
7977,2012,Chronic liver disease and cirrhosis,Alaska,89,12.57
7978,2012,Chronic lower respiratory disease,Alaska,189,40.87
7979,2012,Diabetes,Alaska,107,18.83
7980,2012,Diseases of Heart,Alaska,708,136.51
7981,2012,Essential hypertension and hypertensive renal disease,Alaska,27,5.63
7982,2012,Homicide,Alaska,38,4.99
7983,2012,Influenza and pneumonia,Alaska,52,9.98
7984,2012,Kidney Disease,Alaska,44,9.48
7985,2012,Parkinson's disease,Alaska,30,7.65
7986,2012,Pneumonitis due to solids and liquids,Alaska,19,*
7987,2012,Septicemia,Alaska,44,8.63
7988,2012,Stroke,Alaska,188,42.53
7989,2012,Suicide,Alaska,168,23.03
7990,2012,Unintentional Injuries,Alaska,368,54.13
7991,2012,All Causes,Arizona,49549,682.9
7992,2012,Alzheimer's disease,Arizona,2160,29.96
7993,2012,Cancer,Arizona,11085,148.64
7994,2012,Chronic liver disease and cirrhosis,Arizona,1009,13.9
7995,2012,Chronic lower respiratory disease,Arizona,3221,43.6
7996,2012,Diabetes,Arizona,1736,23.38
7997,2012,Diseases of Heart,Arizona,10689,145.49
7998,2012,Essential hypertension and hypertensive renal disease,Arizona,791,10.79
7999,2012,Homicide,Arizona,394,6.2
8000,2012,Influenza and pneumonia,Arizona,683,9.45
8001,2012,Kidney Disease,Arizona,414,5.7
8002,2012,Parkinson's disease,Arizona,592,8.2
8003,2012,Pneumonitis due to solids and liquids,Arizona,239,3.28
8004,2012,Septicemia,Arizona,325,4.43
8005,2012,Stroke,Arizona,2164,29.89
8006,2012,Suicide,Arizona,1156,17.3
8007,2012,Unintentional Injuries,Arizona,3029,45.14
8008,2012,All Causes,Arkansas,30117,897.5
8009,2012,Alzheimer's disease,Arkansas,931,27.87
8010,2012,Cancer,Arkansas,6540,189.05
8011,2012,Chronic liver disease and cirrhosis,Arkansas,325,9.49
8012,2012,Chronic lower respiratory disease,Arkansas,1910,55.77
8013,2012,Diabetes,Arkansas,833,24.55
8014,2012,Diseases of Heart,Arkansas,7407,218.6
8015,2012,Essential hypertension and hypertensive renal disease,Arkansas,266,7.86
8016,2012,Homicide,Arkansas,238,8.49
8017,2012,Influenza and pneumonia,Arkansas,734,21.87
8018,2012,Kidney Disease,Arkansas,674,19.83
8019,2012,Parkinson's disease,Arkansas,228,6.85
8020,2012,Pneumonitis due to solids and liquids,Arkansas,207,6.2
8021,2012,Septicemia,Arkansas,516,15.32
8022,2012,Stroke,Arkansas,1664,49.1
8023,2012,Suicide,Arkansas,485,16.29
8024,2012,Unintentional Injuries,Arkansas,1521,49.95
8025,2012,All Causes,California,242554,630.4
8026,2012,Alzheimer's disease,California,11649,30.04
8027,2012,Cancer,California,57676,150.85
8028,2012,Chronic liver disease and cirrhosis,California,4679,11.72
8029,2012,Chronic lower respiratory disease,California,12963,34.53
8030,2012,Diabetes,California,7895,20.72
8031,2012,Diseases of Heart,California,59371,153.3
8032,2012,Essential hypertension and hypertensive renal disease,California,4505,11.56
8033,2012,Homicide,California,2010,5.2
8034,2012,Influenza and pneumonia,California,5849,15.19
8035,2012,Kidney Disease,California,2728,7.16
8036,2012,Parkinson's disease,California,2403,6.58
8037,2012,Pneumonitis due to solids and liquids,California,1308,3.37
8038,2012,Septicemia,California,1317,3.43
8039,2012,Stroke,California,13542,35.41
8040,2012,Suicide,California,3893,10.03
8041,2012,Unintentional Injuries,California,10906,28.02
8042,2012,All Causes,Colorado,33133,665.6
8043,2012,Alzheimer's disease,Colorado,1322,28.42
8044,2012,Cancer,Colorado,7306,143.09
8045,2012,Chronic liver disease and cirrhosis,Colorado,661,11.72
8046,2012,Chronic lower respiratory disease,Colorado,2239,46.66
8047,2012,Diabetes,Colorado,797,15.88
8048,2012,Diseases of Heart,Colorado,6311,127.3
8049,2012,Essential hypertension and hypertensive renal disease,Colorado,266,5.49
8050,2012,Homicide,Colorado,205,3.95
8051,2012,Influenza and pneumonia,Colorado,525,10.97
8052,2012,Kidney Disease,Colorado,428,8.92
8053,2012,Parkinson's disease,Colorado,387,8.48
8054,2012,Pneumonitis due to solids and liquids,Colorado,256,5.45
8055,2012,Septicemia,Colorado,376,7.62
8056,2012,Stroke,Colorado,1576,32.62
8057,2012,Suicide,Colorado,1052,19.68
8058,2012,Unintentional Injuries,Colorado,2403,47.05
8059,2012,All Causes,Connecticut,29316,648.2
8060,2012,Alzheimer's disease,Connecticut,842,16.78
8061,2012,Cancer,Connecticut,6681,151.95
8062,2012,Chronic liver disease and cirrhosis,Connecticut,334,7.82
8063,2012,Chronic lower respiratory disease,Connecticut,1387,30.94
8064,2012,Diabetes,Connecticut,631,14.16
8065,2012,Diseases of Heart,Connecticut,7282,155.29
8066,2012,Essential hypertension and hypertensive renal disease,Connecticut,287,5.95
8067,2012,Homicide,Connecticut,152,4.41
8068,2012,Influenza and pneumonia,Connecticut,558,11.78
8069,2012,Kidney Disease,Connecticut,569,12.39
8070,2012,Parkinson's disease,Connecticut,246,5.48
8071,2012,Pneumonitis due to solids and liquids,Connecticut,371,7.76
8072,2012,Septicemia,Connecticut,544,11.88
8073,2012,Stroke,Connecticut,1273,27.03
8074,2012,Suicide,Connecticut,368,9.86
8075,2012,Unintentional Injuries,Connecticut,1392,34.65
8076,2012,All Causes,Delaware,7875,745.4
8077,2012,Alzheimer's disease,Delaware,213,20.18
8078,2012,Cancer,Delaware,1935,177.02
8079,2012,Chronic liver disease and cirrhosis,Delaware,76,7.04
8080,2012,Chronic lower respiratory disease,Delaware,420,39.05
8081,2012,Diabetes,Delaware,241,22.33
8082,2012,Diseases of Heart,Delaware,1790,168.79
8083,2012,Essential hypertension and hypertensive renal disease,Delaware,43,4
8084,2012,Homicide,Delaware,62,6.86
8085,2012,Influenza and pneumonia,Delaware,121,11.26
8086,2012,Kidney Disease,Delaware,139,12.74
8087,2012,Parkinson's disease,Delaware,71,6.85
8088,2012,Pneumonitis due to solids and liquids,Delaware,44,4.08
8089,2012,Septicemia,Delaware,121,11
8090,2012,Stroke,Delaware,404,38.2
8091,2012,Suicide,Delaware,125,13.2
8092,2012,Unintentional Injuries,Delaware,374,38.83
8093,2012,All Causes,District of Columbia,4650,757.2
8094,2012,Alzheimer's disease,District of Columbia,129,20.51
8095,2012,Cancer,District of Columbia,1081,178.8
8096,2012,Chronic liver disease and cirrhosis,District of Columbia,54,8.46
8097,2012,Chronic lower respiratory disease,District of Columbia,139,23.46
8098,2012,Diabetes,District of Columbia,145,24.14
8099,2012,Diseases of Heart,District of Columbia,1298,212.96
8100,2012,Essential hypertension and hypertensive renal disease,District of Columbia,68,11.35
8101,2012,Homicide,District of Columbia,82,11.23
8102,2012,Influenza and pneumonia,District of Columbia,76,12.06
8103,2012,Kidney Disease,District of Columbia,44,7.19
8104,2012,Parkinson's disease,District of Columbia,21,3.49
8105,2012,Pneumonitis due to solids and liquids,District of Columbia,23,3.73
8106,2012,Septicemia,District of Columbia,69,11.25
8107,2012,Stroke,District of Columbia,207,33.81
8108,2012,Suicide,District of Columbia,37,5.66
8109,2012,Unintentional Injuries,District of Columbia,194,31.28
8110,2012,All Causes,Florida,177291,669.9
8111,2012,Alzheimer's disease,Florida,4422,15.21
8112,2012,Cancer,Florida,42188,158.75
8113,2012,Chronic liver disease and cirrhosis,Florida,2588,10.59
8114,2012,Chronic lower respiratory disease,Florida,10585,38.37
8115,2012,Diabetes,Florida,5092,19.23
8116,2012,Diseases of Heart,Florida,42125,153.03
8117,2012,Essential hypertension and hypertensive renal disease,Florida,1962,7.09
8118,2012,Homicide,Florida,1200,6.49
8119,2012,Influenza and pneumonia,Florida,2338,8.48
8120,2012,Kidney Disease,Florida,2912,10.63
8121,2012,Parkinson's disease,Florida,1837,6.54
8122,2012,Pneumonitis due to solids and liquids,Florida,1014,3.58
8123,2012,Septicemia,Florida,2052,7.69
8124,2012,Stroke,Florida,8456,30.68
8125,2012,Suicide,Florida,3002,14.35
8126,2012,Unintentional Injuries,Florida,8770,39.91
8127,2012,All Causes,Georgia,72847,808.6
8128,2012,Alzheimer's disease,Georgia,2074,26.22
8129,2012,Cancer,Georgia,16021,169.06
8130,2012,Chronic liver disease and cirrhosis,Georgia,870,8.31
8131,2012,Chronic lower respiratory disease,Georgia,3977,45.01
8132,2012,Diabetes,Georgia,2088,22.6
8133,2012,Diseases of Heart,Georgia,15825,177.58
8134,2012,Essential hypertension and hypertensive renal disease,Georgia,1146,12.8
8135,2012,Homicide,Georgia,657,6.52
8136,2012,Influenza and pneumonia,Georgia,1390,16.39
8137,2012,Kidney Disease,Georgia,1612,18.44
8138,2012,Parkinson's disease,Georgia,537,6.57
8139,2012,Pneumonitis due to solids and liquids,Georgia,471,5.58
8140,2012,Septicemia,Georgia,1453,16.05
8141,2012,Stroke,Georgia,3636,41.82
8142,2012,Suicide,Georgia,1168,11.67
8143,2012,Unintentional Injuries,Georgia,3731,39.02
8144,2012,All Causes,Hawaii,10274,586.5
8145,2012,Alzheimer's disease,Hawaii,249,12.36
8146,2012,Cancer,Hawaii,2284,134.54
8147,2012,Chronic liver disease and cirrhosis,Hawaii,137,8.29
8148,2012,Chronic lower respiratory disease,Hawaii,312,17.73
8149,2012,Diabetes,Hawaii,277,16.24
8150,2012,Diseases of Heart,Hawaii,2430,135.2
8151,2012,Essential hypertension and hypertensive renal disease,Hawaii,77,4.16
8152,2012,Homicide,Hawaii,22,1.53
8153,2012,Influenza and pneumonia,Hawaii,394,20.82
8154,2012,Kidney Disease,Hawaii,199,11.24
8155,2012,Parkinson's disease,Hawaii,108,5.91
8156,2012,Pneumonitis due to solids and liquids,Hawaii,100,5.35
8157,2012,Septicemia,Hawaii,104,5.79
8158,2012,Stroke,Hawaii,634,35.21
8159,2012,Suicide,Hawaii,190,13.08
8160,2012,Unintentional Injuries,Hawaii,458,30.11
8161,2012,All Causes,Idaho,11998,726.6
8162,2012,Alzheimer's disease,Idaho,354,21.93
8163,2012,Cancer,Idaho,2572,151.99
8164,2012,Chronic liver disease and cirrhosis,Idaho,196,11.55
8165,2012,Chronic lower respiratory disease,Idaho,754,46.04
8166,2012,Diabetes,Idaho,371,22.85
8167,2012,Diseases of Heart,Idaho,2515,150.88
8168,2012,Essential hypertension and hypertensive renal disease,Idaho,109,6.55
8169,2012,Homicide,Idaho,34,2.21
8170,2012,Influenza and pneumonia,Idaho,189,11.27
8171,2012,Kidney Disease,Idaho,148,8.84
8172,2012,Parkinson's disease,Idaho,155,9.85
8173,2012,Pneumonitis due to solids and liquids,Idaho,80,5.06
8174,2012,Septicemia,Idaho,90,5.3
8175,2012,Stroke,Idaho,610,37.16
8176,2012,Suicide,Idaho,297,18.98
8177,2012,Unintentional Injuries,Idaho,699,43.65
8178,2012,All Causes,Illinois,102433,728.7
8179,2012,Alzheimer's disease,Illinois,2865,19.8
8180,2012,Cancer,Illinois,24562,175.63
8181,2012,Chronic liver disease and cirrhosis,Illinois,1189,8.4
8182,2012,Chronic lower respiratory disease,Illinois,5313,38.55
8183,2012,Diabetes,Illinois,2706,19.18
8184,2012,Diseases of Heart,Illinois,24667,172.66
8185,2012,Essential hypertension and hypertensive renal disease,Illinois,954,6.62
8186,2012,Homicide,Illinois,832,6.53
8187,2012,Influenza and pneumonia,Illinois,2323,16.26
8188,2012,Kidney Disease,Illinois,2392,16.98
8189,2012,Parkinson's disease,Illinois,1001,7.39
8190,2012,Pneumonitis due to solids and liquids,Illinois,886,6.13
8191,2012,Septicemia,Illinois,1703,12.09
8192,2012,Stroke,Illinois,5337,37.7
8193,2012,Suicide,Illinois,1292,9.8
8194,2012,Unintentional Injuries,Illinois,4488,33.57
8195,2012,All Causes,Indiana,59332,827.5
8196,2012,Alzheimer's disease,Indiana,2038,28.05
8197,2012,Cancer,Indiana,13368,184.38
8198,2012,Chronic liver disease and cirrhosis,Indiana,744,10.26
8199,2012,Chronic lower respiratory disease,Indiana,3962,55.45
8200,2012,Diabetes,Indiana,1860,25.89
8201,2012,Diseases of Heart,Indiana,13675,188.41
8202,2012,Essential hypertension and hypertensive renal disease,Indiana,599,8.08
8203,2012,Homicide,Indiana,345,5.5
8204,2012,Influenza and pneumonia,Indiana,973,13.45
8205,2012,Kidney Disease,Indiana,1221,16.94
8206,2012,Parkinson's disease,Indiana,552,7.84
8207,2012,Pneumonitis due to solids and liquids,Indiana,498,6.93
8208,2012,Septicemia,Indiana,950,13.21
