YEAR,CAUSE_NAME,STATE,DEATHS,AADR
2013,Septicemia,Georgia,1560,16.55
2013,Stroke,Georgia,3694,41.36
2013,Suicide,Georgia,1212,11.97
2013,Unintentional Injuries,Georgia,3727,38.26
2013,All Causes,Hawaii,10505,590.8
2013,Alzheimer's disease,Hawaii,260,12.62
2013,Cancer,Hawaii,2332,135.53
2013,Chronic liver disease and cirrhosis,Hawaii,112,6.89
2013,Chronic lower respiratory disease,Hawaii,279,15.57
2013,Diabetes,Hawaii,271,15.51
2013,Diseases of Heart,Hawaii,2521,138.96
2013,Essential hypertension and hypertensive renal disease,Hawaii,112,6.02
2013,Homicide,Hawaii,33,2.4
2013,Influenza and pneumonia,Hawaii,457,24.12
2013,Kidney Disease,Hawaii,209,11.31
2013,Parkinson's disease,Hawaii,98,5.22
2013,Pneumonitis due to solids and liquids,Hawaii,110,5.64
2013,Septicemia,Hawaii,149,8.6
2013,Stroke,Hawaii,634,34.85
2013,Suicide,Hawaii,171,11.83
2013,Unintentional Injuries,Hawaii,467,30.1
2013,All Causes,Idaho,12434,730.6
2013,Alzheimer's disease,Idaho,347,20.97
2013,Cancer,Idaho,2707,156.2
2013,Chronic liver disease and cirrhosis,Idaho,207,11.68
2013,Chronic lower respiratory disease,Idaho,808,46.67
2013,Diabetes,Idaho,404,23.75
2013,Diseases of Heart,Idaho,2495,145.38
2013,Essential hypertension and hypertensive renal disease,Idaho,135,7.97
2013,Homicide,Idaho,31,1.98
2013,Influenza and pneumonia,Idaho,259,15.13
2013,Kidney Disease,Idaho,148,8.83
2013,Parkinson's disease,Idaho,142,8.81
2013,Pneumonitis due to solids and liquids,Idaho,91,5.45
2013,Septicemia,Idaho,100,5.7
2013,Stroke,Idaho,598,35.38
2013,Suicide,Idaho,308,19.17
2013,Unintentional Injuries,Idaho,776,47.69
2013,All Causes,Illinois,103401,724
2013,Alzheimer's disease,Illinois,2919,19.82
2013,Cancer,Illinois,24491,171.9
2013,Chronic liver disease and cirrhosis,Illinois,1279,8.96
2013,Chronic lower respiratory disease,Illinois,5532,39.28
2013,Diabetes,Illinois,2798,19.74
2013,Diseases of Heart,Illinois,24839,170.94
2013,Essential hypertension and hypertensive renal disease,Illinois,1049,7.19
2013,Homicide,Illinois,792,6.23
2013,Influenza and pneumonia,Illinois,2441,16.77
2013,Kidney Disease,Illinois,2444,17.09
2013,Parkinson's disease,Illinois,1044,7.52
2013,Pneumonitis due to solids and liquids,Illinois,844,5.86
2013,Septicemia,Illinois,1697,11.93
2013,Stroke,Illinois,5294,36.7
2013,Suicide,Illinois,1321,9.94
2013,Unintentional Injuries,Illinois,4511,33.6
2013,All Causes,Indiana,60716,832.2
2013,Alzheimer's disease,Indiana,2104,28.52
2013,Cancer,Indiana,13258,179.52
2013,Chronic liver disease and cirrhosis,Indiana,752,10.13
2013,Chronic lower respiratory disease,Indiana,4266,58.43
2013,Diabetes,Indiana,1943,26.29
2013,Diseases of Heart,Indiana,13773,186.24
2013,Essential hypertension and hypertensive renal disease,Indiana,651,8.65
2013,Homicide,Indiana,400,6.22
2013,Influenza and pneumonia,Indiana,1132,15.3
2013,Kidney Disease,Indiana,1352,18.44
2013,Parkinson's disease,Indiana,555,7.78
2013,Pneumonitis due to solids and liquids,Indiana,449,6.1
2013,Septicemia,Indiana,1024,14.02
2013,Stroke,Indiana,2996,40.69
2013,Suicide,Indiana,944,14.25
2013,Unintentional Injuries,Indiana,2898,43.07
2013,All Causes,Iowa,28948,723.7
2013,Alzheimer's disease,Iowa,1252,28.2
2013,Cancer,Iowa,6509,168.43
2013,Chronic liver disease and cirrhosis,Iowa,308,8.41
2013,Chronic lower respiratory disease,Iowa,1892,47.76
2013,Diabetes,Iowa,747,19.02
2013,Diseases of Heart,Iowa,6995,168.85
2013,Essential hypertension and hypertensive renal disease,Iowa,324,7.66
2013,Homicide,Iowa,60,2.13
2013,Influenza and pneumonia,Iowa,761,17.8
2013,Kidney Disease,Iowa,369,8.76
2013,Parkinson's disease,Iowa,359,8.81
2013,Pneumonitis due to solids and liquids,Iowa,308,7.41
2013,Septicemia,Iowa,260,6.53
2013,Stroke,Iowa,1409,33.86
2013,Suicide,Iowa,447,14.41
2013,Unintentional Injuries,Iowa,1422,39.97
2013,All Causes,Kansas,25414,757.7
2013,Alzheimer's disease,Kansas,742,20.8
2013,Cancer,Kansas,5379,163.05
2013,Chronic liver disease and cirrhosis,Kansas,248,7.82
2013,Chronic lower respiratory disease,Kansas,1673,50.29
2013,Diabetes,Kansas,654,19.79
2013,Diseases of Heart,Kansas,5364,156.13
2013,Essential hypertension and hypertensive renal disease,Kansas,218,6.35
2013,Homicide,Kansas,117,4.17
2013,Influenza and pneumonia,Kansas,715,20.15
2013,Kidney Disease,Kansas,594,17.35
2013,Parkinson's disease,Kansas,307,9.34
2013,Pneumonitis due to solids and liquids,Kansas,203,5.82
2013,Septicemia,Kansas,364,10.79
2013,Stroke,Kansas,1320,38.07
2013,Suicide,Kansas,425,14.71
2013,Unintentional Injuries,Kansas,1359,44.37
2013,All Causes,Kentucky,43759,899.9
2013,Alzheimer's disease,Kentucky,1462,31.41
2013,Cancer,Kentucky,10085,199.31
2013,Chronic liver disease and cirrhosis,Kentucky,558,10.79
2013,Chronic lower respiratory disease,Kentucky,3187,64.62
2013,Diabetes,Kentucky,1187,24.13
2013,Diseases of Heart,Kentucky,9971,203.41
2013,Essential hypertension and hypertensive renal disease,Kentucky,319,6.56
2013,Homicide,Kentucky,202,4.67
2013,Influenza and pneumonia,Kentucky,919,19.11
2013,Kidney Disease,Kentucky,991,20.51
2013,Parkinson's disease,Kentucky,337,7.17
2013,Pneumonitis due to solids and liquids,Kentucky,334,7
2013,Septicemia,Kentucky,685,13.93
2013,Stroke,Kentucky,1990,41.69
2013,Suicide,Kentucky,701,15.55
2013,Unintentional Injuries,Kentucky,2513,55.71
2013,All Causes,Louisiana,43270,897.7
2013,Alzheimer's disease,Louisiana,1505,32.93
2013,Cancer,Louisiana,9419,188.51
2013,Chronic liver disease and cirrhosis,Louisiana,503,9.73
2013,Chronic lower respiratory disease,Louisiana,2274,47.33
2013,Diabetes,Louisiana,1329,26.87
2013,Diseases of Heart,Louisiana,10346,214.08
2013,Essential hypertension and hypertensive renal disease,Louisiana,454,9.38
2013,Homicide,Louisiana,552,12.15
2013,Influenza and pneumonia,Louisiana,892,18.59
2013,Kidney Disease,Louisiana,1108,23.12
2013,Parkinson's disease,Louisiana,284,6.19
2013,Pneumonitis due to solids and liquids,Louisiana,181,3.91
2013,Septicemia,Louisiana,867,17.86
2013,Stroke,Louisiana,2098,44.02
2013,Suicide,Louisiana,583,12.36
2013,Unintentional Injuries,Louisiana,2333,50.51
2013,All Causes,Maine,13547,754.2
2013,Alzheimer's disease,Maine,401,21.57
2013,Cancer,Maine,3227,175.19
2013,Chronic liver disease and cirrhosis,Maine,151,8.42
2013,Chronic lower respiratory disease,Maine,902,49.07
2013,Diabetes,Maine,373,20.36
2013,Diseases of Heart,Maine,2807,152.27
2013,Essential hypertension and hypertensive renal disease,Maine,97,5.33
2013,Homicide,Maine,30,2.22
2013,Influenza and pneumonia,Maine,258,14.03
2013,Kidney Disease,Maine,252,13.56
2013,Parkinson's disease,Maine,177,9.81
2013,Pneumonitis due to solids and liquids,Maine,101,5.35
2013,Septicemia,Maine,155,8.43
2013,Stroke,Maine,620,33.37
2013,Suicide,Maine,245,17.41
2013,Unintentional Injuries,Maine,644,42.61
2013,All Causes,Maryland,45689,710.4
2013,Alzheimer's disease,Maryland,919,14.29
2013,Cancer,Maryland,10609,162.92
2013,Chronic liver disease and cirrhosis,Maryland,455,6.77
2013,Chronic lower respiratory disease,Maryland,2051,32.5
2013,Diabetes,Maryland,1249,19.11
2013,Diseases of Heart,Maryland,11244,172.73
2013,Essential hypertension and hypertensive renal disease,Maryland,452,6.98
2013,Homicide,Maryland,421,7.24
2013,Influenza and pneumonia,Maryland,1103,17.17
2013,Kidney Disease,Maryland,737,11.44
2013,Parkinson's disease,Maryland,457,7.58
2013,Pneumonitis due to solids and liquids,Maryland,363,5.65
2013,Septicemia,Maryland,969,15.04
2013,Stroke,Maryland,2315,36.12
2013,Suicide,Maryland,569,9.16
2013,Unintentional Injuries,Maryland,1732,27.92
2013,All Causes,Massachusetts,54567,663.5
2013,Alzheimer's disease,Massachusetts,1699,19.4
2013,Cancer,Massachusetts,12858,159.57
2013,Chronic liver disease and cirrhosis,Massachusetts,597,7.49
2013,Chronic lower respiratory disease,Massachusetts,2572,31.72
2013,Diabetes,Massachusetts,1142,14.08
2013,Diseases of Heart,Massachusetts,12023,141.45
2013,Essential hypertension and hypertensive renal disease,Massachusetts,488,5.65
2013,Homicide,Massachusetts,144,2.15
2013,Influenza and pneumonia,Massachusetts,1551,18.04
2013,Kidney Disease,Massachusetts,1261,15.14
2013,Parkinson's disease,Massachusetts,549,6.79
2013,Pneumonitis due to solids and liquids,Massachusetts,427,5.03
2013,Septicemia,Massachusetts,848,10.26
2013,Stroke,Massachusetts,2354,27.73
2013,Suicide,Massachusetts,572,8.18
2013,Unintentional Injuries,Massachusetts,2393,32.52
2013,All Causes,Michigan,92408,782.3
2013,Alzheimer's disease,Michigan,3220,26.37
2013,Cancer,Michigan,20367,170.46
2013,Chronic liver disease and cirrhosis,Michigan,1171,9.98
2013,Chronic lower respiratory disease,Michigan,5539,46.68
2013,Diabetes,Michigan,2825,23.77
2013,Diseases of Heart,Michigan,24156,199.79
2013,Essential hypertension and hypertensive renal disease,Michigan,1034,8.42
2013,Homicide,Michigan,635,6.75
2013,Influenza and pneumonia,Michigan,1896,15.77
2013,Kidney Disease,Michigan,1660,13.92
2013,Parkinson's disease,Michigan,926,7.97
2013,Pneumonitis due to solids and liquids,Michigan,554,4.58
2013,Septicemia,Michigan,1215,10.27
2013,Stroke,Michigan,4373,36.33
2013,Suicide,Michigan,1295,12.86
2013,Unintentional Injuries,Michigan,4225,40.05
2013,All Causes,Minnesota,40987,651
2013,Alzheimer's disease,Minnesota,1427,21.5
2013,Cancer,Minnesota,9601,155.41
2013,Chronic liver disease and cirrhosis,Minnesota,517,8.28
2013,Chronic lower respiratory disease,Minnesota,2287,37.08
2013,Diabetes,Minnesota,1163,18.75
2013,Diseases of Heart,Minnesota,7714,119.62
2013,Essential hypertension and hypertensive renal disease,Minnesota,555,8.43
2013,Homicide,Minnesota,131,2.46
2013,Influenza and pneumonia,Minnesota,751,11.59
2013,Kidney Disease,Minnesota,653,10.15
2013,Parkinson's disease,Minnesota,572,9.15
2013,Pneumonitis due to solids and liquids,Minnesota,255,3.97
2013,Septicemia,Minnesota,382,6.08
2013,Stroke,Minnesota,2073,32.02
2013,Suicide,Minnesota,678,12.12
2013,Unintentional Injuries,Minnesota,2405,40.13
2013,All Causes,Mississippi,30703,959.6
2013,Alzheimer's disease,Mississippi,925,30.05
2013,Cancer,Mississippi,6527,196.95
2013,Chronic liver disease and cirrhosis,Mississippi,327,9.66
2013,Chronic lower respiratory disease,Mississippi,1755,54.26
2013,Diabetes,Mississippi,1071,32.88
2013,Diseases of Heart,Mississippi,7715,240
2013,Essential hypertension and hypertensive renal disease,Mississippi,502,15.59
2013,Homicide,Mississippi,291,10
2013,Influenza and pneumonia,Mississippi,769,24.32
2013,Kidney Disease,Mississippi,731,22.81
2013,Parkinson's disease,Mississippi,204,6.69
2013,Pneumonitis due to solids and liquids,Mississippi,225,7.06
2013,Septicemia,Mississippi,674,20.78
2013,Stroke,Mississippi,1500,47.18
2013,Suicide,Mississippi,388,13.03
2013,Unintentional Injuries,Mississippi,1692,55.6
2013,All Causes,Missouri,57444,807.7
2013,Alzheimer's disease,Missouri,2026,27.49
2013,Cancer,Missouri,12955,179.4
2013,Chronic liver disease and cirrhosis,Missouri,598,8.43
2013,Chronic lower respiratory disease,Missouri,3798,52.88
2013,Diabetes,Missouri,1477,20.5
2013,Diseases of Heart,Missouri,14095,194.7
2013,Essential hypertension and hypertensive renal disease,Missouri,442,6.07
2013,Homicide,Missouri,392,6.75
2013,Influenza and pneumonia,Missouri,1352,18.69
2013,Kidney Disease,Missouri,1305,18.03
2013,Parkinson's disease,Missouri,554,7.79
2013,Pneumonitis due to solids and liquids,Missouri,578,7.95
2013,Septicemia,Missouri,809,11.24
2013,Stroke,Missouri,2935,40.63
2013,Suicide,Missouri,960,15.64
2013,Unintentional Injuries,Missouri,2981,47.02
2013,All Causes,Montana,9511,761.3
2013,Alzheimer's disease,Montana,267,20.72
2013,Cancer,Montana,1997,154.14
2013,Chronic liver disease and cirrhosis,Montana,150,13.01
2013,Chronic lower respiratory disease,Montana,647,50.66
2013,Diabetes,Montana,250,19.72
2013,Diseases of Heart,Montana,2004,154.27
2013,Essential hypertension and hypertensive renal disease,Montana,70,5.45
2013,Homicide,Montana,33,3.68
2013,Influenza and pneumonia,Montana,210,16.37
2013,Kidney Disease,Montana,130,10.26
2013,Parkinson's disease,Montana,101,8.3
2013,Pneumonitis due to solids and liquids,Montana,71,5.56
2013,Septicemia,Montana,110,8.69
2013,Stroke,Montana,480,37.62
2013,Suicide,Montana,243,23.74
2013,Unintentional Injuries,Montana,623,57.65
2013,All Causes,Nebraska,15754,714.7
2013,Alzheimer's disease,Nebraska,557,23.57
2013,Cancer,Nebraska,3459,161.33
2013,Chronic liver disease and cirrhosis,Nebraska,181,8.88
2013,Chronic lower respiratory disease,Nebraska,1032,47.7
2013,Diabetes,Nebraska,471,21.73
2013,Diseases of Heart,Nebraska,3381,147.87
2013,Essential hypertension and hypertensive renal disease,Nebraska,221,9.32
2013,Homicide,Nebraska,75,4.11
2013,Influenza and pneumonia,Nebraska,343,14.52
2013,Kidney Disease,Nebraska,222,10.03
2013,Parkinson's disease,Nebraska,198,8.8
2013,Pneumonitis due to solids and liquids,Nebraska,128,5.57
2013,Septicemia,Nebraska,126,5.91
2013,Stroke,Nebraska,820,36.38
2013,Suicide,Nebraska,220,11.64
2013,Unintentional Injuries,Nebraska,703,34.9
2013,All Causes,Nevada,21468,769.8
2013,Alzheimer's disease,Nevada,448,18.39
2013,Cancer,Nevada,4817,164.75
2013,Chronic liver disease and cirrhosis,Nevada,402,12.88
2013,Chronic lower respiratory disease,Nevada,1482,54.08
2013,Diabetes,Nevada,424,14.78
2013,Diseases of Heart,Nevada,5434,195.06
2013,Essential hypertension and hypertensive renal disease,Nevada,179,6.84
2013,Homicide,Nevada,151,5.4
2013,Influenza and pneumonia,Nevada,513,18.6
2013,Kidney Disease,Nevada,370,13.25
2013,Parkinson's disease,Nevada,170,6.56
2013,Pneumonitis due to solids and liquids,Nevada,159,5.97
2013,Septicemia,Nevada,260,9.11
2013,Stroke,Nevada,905,33.32
2013,Suicide,Nevada,541,18.62
2013,Unintentional Injuries,Nevada,1184,41.94
2013,All Causes,New Hampshire,10897,679.1
2013,Alzheimer's disease,New Hampshire,351,21.46
2013,Cancer,New Hampshire,2584,157.95
2013,Chronic liver disease and cirrhosis,New Hampshire,147,8.72
2013,Chronic lower respiratory disease,New Hampshire,668,42.04
2013,Diabetes,New Hampshire,310,18.74
2013,Diseases of Heart,New Hampshire,2434,148.92
2013,Essential hypertension and hypertensive renal disease,New Hampshire,92,5.52
2013,Homicide,New Hampshire,22,1.68
2013,Influenza and pneumonia,New Hampshire,226,13.92
2013,Kidney Disease,New Hampshire,175,10.95
2013,Parkinson's disease,New Hampshire,106,6.86
2013,Pneumonitis due to solids and liquids,New Hampshire,82,5.19
2013,Septicemia,New Hampshire,92,5.7
2013,Stroke,New Hampshire,441,27.6
2013,Suicide,New Hampshire,185,12.78
2013,Unintentional Injuries,New Hampshire,619,42.51
2013,All Causes,New Jersey,71403,676.4
2013,Alzheimer's disease,New Jersey,1812,16.25
2013,Cancer,New Jersey,16315,156.24
2013,Chronic liver disease and cirrhosis,New Jersey,795,7.53
2013,Chronic lower respiratory disease,New Jersey,3245,31.09
2013,Diabetes,New Jersey,2043,19.43
2013,Diseases of Heart,New Jersey,18460,170.07
2013,Essential hypertension and hypertensive renal disease,New Jersey,846,7.78
2013,Homicide,New Jersey,419,4.9
2013,Influenza and pneumonia,New Jersey,1356,12.57
2013,Kidney Disease,New Jersey,1400,13.15
2013,Parkinson's disease,New Jersey,703,6.74
2013,Pneumonitis due to solids and liquids,New Jersey,640,5.85
2013,Septicemia,New Jersey,1785,16.96
2013,Stroke,New Jersey,3456,32.37
2013,Suicide,New Jersey,757,8.04
2013,Unintentional Injuries,New Jersey,3028,31.79
2013,All Causes,New Mexico,16805,731.8
2013,Alzheimer's disease,New Mexico,339,14.91
2013,Cancer,New Mexico,3482,145.37
2013,Chronic liver disease and cirrhosis,New Mexico,452,19.69
2013,Chronic lower respiratory disease,New Mexico,1052,44.73
2013,Diabetes,New Mexico,646,27.59
2013,Diseases of Heart,New Mexico,3425,147.14
2013,Essential hypertension and hypertensive renal disease,New Mexico,169,7.39
2013,Homicide,New Mexico,135,6.67
2013,Influenza and pneumonia,New Mexico,337,14.79
2013,Kidney Disease,New Mexico,302,13.16
2013,Parkinson's disease,New Mexico,174,7.86
2013,Pneumonitis due to solids and liquids,New Mexico,106,4.69
2013,Septicemia,New Mexico,214,9.14
2013,Stroke,New Mexico,689,30
2013,Suicide,New Mexico,431,20.3
2013,Unintentional Injuries,New Mexico,1245,59.03
2013,All Causes,New York,150919,649.3
2013,Alzheimer's disease,New York,2556,10.42
2013,Cancer,New York,35738,155.85
2013,Chronic liver disease and cirrhosis,New York,1559,6.86
2013,Chronic lower respiratory disease,New York,7110,30.74
2013,Diabetes,New York,4094,17.77
2013,Diseases of Heart,New York,44039,184.76
2013,Essential hypertension and hypertensive renal disease,New York,2269,9.51
2013,Homicide,New York,686,3.47
2013,Influenza and pneumonia,New York,4892,20.49
2013,Kidney Disease,New York,2285,9.69
2013,Parkinson's disease,New York,1208,5.23
2013,Pneumonitis due to solids and liquids,New York,834,3.46
2013,Septicemia,New York,2387,10.28
2013,Stroke,New York,6176,26.26
2013,Suicide,New York,1687,8.12
2013,Unintentional Injuries,New York,5927,27.75
2013,All Causes,North Carolina,83329,777.6
2013,Alzheimer's disease,North Carolina,2872,27.71
2013,Cancer,North Carolina,18589,167.63
2013,Chronic liver disease and cirrhosis,North Carolina,1154,10.19
2013,Chronic lower respiratory disease,North Carolina,4987,46.29
2013,Diabetes,North Carolina,2402,21.8
2013,Diseases of Heart,North Carolina,17830,165.33
2013,Essential hypertension and hypertensive renal disease,North Carolina,856,7.93
2013,Homicide,North Carolina,563,5.82
2013,Influenza and pneumonia,North Carolina,1931,18.28
2013,Kidney Disease,North Carolina,1780,16.62
2013,Parkinson's disease,North Carolina,752,7.22
2013,Pneumonitis due to solids and liquids,North Carolina,687,6.55
2013,Septicemia,North Carolina,1484,13.77
2013,Stroke,North Carolina,4503,42.43
2013,Suicide,North Carolina,1284,12.58
2013,Unintentional Injuries,North Carolina,4324,42.7
2013,All Causes,North Dakota,6233,709.7
2013,Alzheimer's disease,North Dakota,363,36.56
2013,Cancer,North Dakota,1286,151.77
2013,Chronic liver disease and cirrhosis,North Dakota,90,12.14
2013,Chronic lower respiratory disease,North Dakota,331,38.23
2013,Diabetes,North Dakota,197,22.3
2013,Diseases of Heart,North Dakota,1382,150.74
2013,Essential hypertension and hypertensive renal disease,North Dakota,86,8.52
2013,Homicide,North Dakota,13,*
2013,Influenza and pneumonia,North Dakota,134,14.59
2013,Kidney Disease,North Dakota,117,12.93
2013,Parkinson's disease,North Dakota,59,6.64
2013,Pneumonitis due to solids and liquids,North Dakota,71,7.48
2013,Septicemia,North Dakota,72,8.33
2013,Stroke,North Dakota,306,32.4
2013,Suicide,North Dakota,128,17.29
2013,Unintentional Injuries,North Dakota,326,41.73
